群 |ぐん |[1] group; bunch; crowd; throng; swarm; band [2] group |N/A
軍艦 |ぐんかん |warship; battleship |N/A
群集 |ぐんしゅう |crowd; community; group; herd; gathering; assembly |N/A
軍事 |ぐんじ |military affairs |N/A
軍備 |ぐんび |armaments; military preparations |N/A
軍服 |ぐんぷく |military uniform |N/A
刑 |けい |penalty; sentence; punishment |N/A
頃 |けい |qing (Chinese unit of land area equal to 100 mu) |N/A
経緯 |けいい |[1] details; particulars; sequence of events; circumstances; situation; how things got this way [2] longitude and latitude [3] warp and weft; warp and woof |3209
経過 |けいか |[1] passage (of time); elapsing; lapse [2] progress; development; course (of events) [3] transit |2035
警戒 |けいかい |vigilance; caution; alertness; precaution; being on guard |N/A
計器 |けいき |meter; gauge |N/A
契機 |けいき |[1] opportunity; chance [2] trigger; cause |4891
敬具 |けいぐ |yours sincerely; sincerely yours; yours truly |N/A
軽減 |けいげん |abatement; reduction |4265
掲載 |けいさい |publication (e.g. of an article in a newspaper); carrying (e.g. a story); running (e.g. a serial); insertion (e.g. of an advertisement); printing; posting (e.g. on the web) |2459
傾斜 |けいしゃ |inclination; slant; slope; bevel; list; dip; tilt; lean |N/A
形成 |けいせい |[1] formation; molding; making (up); taking form; giving form to [2] repair (e.g. with plastic surgery); replacement; -plasty |1609
形勢 |けいせい |condition; situation; prospects |N/A
軽率 |けいそつ |rash; thoughtless; careless; hasty; imprudent |N/A
携帯 |けいたい |[1] carrying (on one's person or in the hand) [2] mobile phone; cell phone |1364
形態 |けいたい |[1] form; shape; figure [2] morph |3045
刑罰 |けいばつ |(criminal) punishment; penalty; sentence |N/A
経費 |けいひ |expenses; expenditure; outgoings; outlays; costs |2976
警部 |けいぶ |police inspector |N/A
軽蔑 |けいべつ |contempt; scorn; disdain; despising; looking down on; slighting |N/A
経歴 |けいれき |personal history; background; career |N/A
経路 |けいろ |[1] course; route; path; channel [2] process; stages |N/A
汚らわしい |けがらわしい |filthy; unfair; dirty; untouchable; disgusting; nasty; foul; odious; repulsive |N/A
汚れ |けがれ |[1] uncleanness; impurity; defilement [2] disgrace; shame; stain; blot; corruption; depravity [3] uncleanliness from contact with death, pregnancy, menstruation, etc. |3730
汚れる |けがれる |to be violated; to be corrupted; to be polluted; to be stained |N/A
結核 |けっかく |[1] tuberculosis; TB [2] concretion |N/A
血管 |けっかん |blood vessel; vein |3599
決行 |けっこう |doing (with resolve); carrying out (e.g. a plan) |N/A
決勝 |けっしょう |decision of a contest; finals (in sports) |N/A
結晶 |けっしょう |[1] crystal; crystallization; crystallisation [2] fruits (of labor, union, etc.) |N/A
結成 |けっせい |formation; combination |3770
結束 |けっそく |[1] union; unity; solidarity [2] bundling; binding; tying [3] putting on (clothes, armour, etc.) |N/A
決意 |けつい |decision; determination; resolution |2980
決議 |けつぎ |resolution; vote; decision |N/A
結合 |けつごう |[1] combination; union; joining; linking; coupling [2] bond [3] join (in relational algebra) |4207
決断 |けつだん |decision; determination |4052
欠乏 |けつぼう |deficiency; insufficiency; shortage; lack; want; dearth; scarcity |N/A
蹴飛ばす |けとばす |[1] to kick away; to kick off; to kick hard [2] to refuse curtly; to reject outright |N/A
貶す |けなす |to speak ill of; to disparage |N/A
気配 |けはい |[1] indication; sign; hint; sensation; feeling [2] tone (of the market) |3099
煙たい |けむたい |[1] smoky [2] awkward; uncomfortable; ill at ease |N/A
煙る |けむる |[1] to smoke (e.g. fire); to billow smoke; to smoulder; to smolder [2] to be hazy; to look dim |N/A
獣 |けもの |[1] beast; brute; animal [2] animal with human characteristics |N/A
家来 |けらい |retainer; vassal; follower |N/A
圏 |けん |[1] sphere; circle; range; area; zone; bloc [2] category |N/A
権 |けん |[1] right (to do something) [2] authority; power |N/A
権威 |けんい |[1] authority; power; influence; prestige [2] (an) authority (on); expert |4237
兼業 |けんぎょう |[1] perusing as a side business; doing in addition to one's main work; running (businesses) simultaneously [2] side business; job on the side |N/A
権限 |けんげん |power; authority; jurisdiction |3222
健在 |けんざい |in good health; alive and well; going strong |N/A
懸賞 |けんしょう |offering a prize; prize competition; prize; reward |N/A
検事 |けんじ |public prosecutor |N/A
健全 |けんぜん |healthy; sound; wholesome |3944
見地 |けんち |point of view; viewpoint; standpoint |N/A
賢明 |けんめい |wise; sensible; well-advised; intelligent; sagacious; prudent |N/A
倹約 |けんやく |thrift; economy; frugality |N/A
兼用 |けんよう |multi-use; combined use; combination; serving two purposes |N/A
権力 |けんりょく |(political) power; authority; influence |3309
劇団 |げきだん |troupe; theatrical company |2883
激励 |げきれい |encouragement; spurring (on); cheering (on) |N/A
|ゲスト |guest |N/A
月謝 |げっしゃ |monthly tuition fee |N/A
|げっそり |[1] to be disheartened; to be dejected; to be discouraged; to be disappointed [2] suddenly (losing a lot of weight); looking emaciated; becoming very thin |N/A
月賦 |げっぷ |monthly installment (instalment); monthly payment |N/A
下痢 |げり |diarrhea; diarrhoea |N/A
原形 |げんけい |original form; base form |N/A
現行 |げんこう |present; current; in operation |N/A
原作 |げんさく |original work |N/A
原子 |げんし |atom |N/A
元首 |げんしゅ |sovereign; ruler; head of state |N/A
原書 |げんしょ |original document (not a copy or adaptation); book in its original language (esp. a European language) |N/A
減少 |げんしょう |decrease; reduction; decline |1228
元素 |げんそ |[1] element; chemical element [2] (classical) element (e.g. earth, water, air, fire) [3] origin; source |N/A
原則 |げんそく |[1] principle; general rule [2] as a rule; in principle; in general |1651
現像 |げんぞう |development (of film); photographic processing |N/A
現地 |げんち |[1] actual place; actual location; the spot; the scene; the field; (on) site [2] place where one is currently living |1419
限定 |げんてい |limit; restriction |2882
原典 |げんてん |original (text) |N/A
減点 |げんてん |[1] subtracting points; deducting points [2] points deducted |N/A
原点 |げんてん |[1] starting point; origin; beginning [2] origin (of coordinate axes) [3] datum point |4261
原爆 |げんばく |atomic bomb; A-bomb |4275
原文 |げんぶん |original text |N/A
戸 |こ |counter for houses, households, apartments, etc. |N/A
故 |こ |the late; the deceased |N/A
恋する |こいする |to fall in love (with); to love |N/A
校 |こう |[1] school [2] proofreading; proof |60
溝 |こう |10^32; hundred nonillion |N/A
行為 |こうい |act; deed; conduct |1187
好意 |こうい |[1] kindness; favor; favour; friendliness [2] goodwill; affection; liking (for someone); love |N/A
行員 |こういん |bank clerk |N/A
交易 |こうえき |trade; commerce |N/A
公演 |こうえん |[1] public performance [2] exhibition in a foreign country |4394
公開 |こうかい |opening to the public; making available to the public; exhibiting; unveiling; release (of a film, information, etc.); disclosure; publication |2590
航海 |こうかい |(sea) voyage; navigation; sailing; passage; cruise |N/A
後悔 |こうかい |regret; repentance; remorse |2830
工学 |こうがく |engineering |N/A
皇居 |こうきょ |[1] Imperial Palace (of Japan); imperial residence [2] Koukyo |N/A
抗議 |こうぎ |protest; objection |4956
鉱業 |こうぎょう |mining industry |N/A
興業 |こうぎょう |promotion of industry; inauguration of a new industrial enterprise |N/A
高原 |こうげん |tableland; plateau |N/A
煌々 |こうこう |brilliant; bright; dazzling |N/A
考古学 |こうこがく |archaeology; archeology |N/A
交互 |こうご |alternate; alternating |N/A
工作 |こうさく |[1] handicraft [2] work; construction; manufacturing [3] maneuvering; manoeuvering |N/A
耕作 |こうさく |cultivation; farming |N/A
鉱山 |こうざん |[1] mine (ore) [2] Kouzan |N/A
講習 |こうしゅう |short course; training |N/A
交渉 |こうしょう |[1] negotiations; bargaining; discussions; talks [2] connection; relationship; relations; dealings |2549
高尚 |こうしょう |high; noble; refined; advanced |N/A
行進 |こうしん |march; parade |N/A
香辛料 |こうしんりょう |spice; spices; condiment |N/A
口述 |こうじゅつ |dictation; verbal statement |N/A
向上 |こうじょう |elevation; rise; improvement; advancement; progress |1565
降水 |こうすい |rainfall; precipitation |N/A
洪水 |こうずい |flood; flooding |N/A
公然 |こうぜん |open; public; official; overt |N/A
抗争 |こうそう |rivalry; feud; conflict; dispute; struggle; strife; contention; resistance |N/A
構想 |こうそう |plan; plot; idea; conception; vision; scheme |N/A
拘束 |こうそく |restriction; restraint; binding; constraint |N/A
後退 |こうたい |[1] retreat; falling back; moving backwards; reversing; backing up (of a vehicle); retrogression; retraction [2] recession; waning [3] backspace (key) |N/A
光沢 |こうたく |brilliance; polish; lustre; luster; glossy finish |N/A
公団 |こうだん |[1] public corporation [2] public housing |N/A
好調 |こうちょう |favourable; favorable; promising; satisfactory; in good shape |N/A
口頭 |こうとう |oral; verbal; spoken; parol |N/A
講読 |こうどく |reading; translation |N/A
購入 |こうにゅう |purchase; buying |1085
公認 |こうにん |official recognition; official approval; certification; authorization; authorisation |N/A
光熱費 |こうねつひ |cost of fuel and lighting; cost of heat and electricity; energy bill; utility cost |N/A
荒廃 |こうはい |ruin; destruction; devastation; waste; decay |N/A
好評 |こうひょう |favorable reception; good reputation; popularity |N/A
交付 |こうふ |delivery; issuance; handing over; granting |3927
降伏 |こうふく |[1] surrender; capitulation; submission [2] yield |N/A
興奮 |こうふん |excitement; stimulation; agitation; arousal |2490
公募 |こうぼ |[1] public appeal (e.g. for contributions); public advertisement (of a post); open recruitment [2] public offering (of securities) |N/A
巧妙 |こうみょう |ingenious; skillful; clever; deft |N/A
公立 |こうりつ |public (institution) |N/A
効率 |こうりつ |efficiency |3887
小柄 |こがら |[1] small build; small stature; petite [2] small pattern |N/A
小切手 |こぎって |cheque; check |N/A
国産 |こくさん |domestically produced; domestic; Japanese-made |N/A
国定 |こくてい |state-sponsored; national |N/A
告白 |こくはく |[1] confession (to a crime, wrongdoing, etc.); admission [2] professing one's feelings (to someone one wants to go out with); declaration of love [3] profession (of faith) |3367
国防 |こくぼう |national defence; national defense |N/A
国有 |こくゆう |national ownership; state ownership; government ownership |N/A
国連 |こくれん |United Nations; UN |3874
漕ぐ |こぐ |[1] to row; to paddle; to scull; to pull (the oars) [2] to pedal (a bicycle, etc.) [3] to swing (on a swing) |N/A
こげ茶 |こげちゃ |dark brown; olive brown |N/A
個々 |ここ |individual; one by one; separate; each |2787
心得 |こころえ |[1] knowledge; understanding [2] rules; regulations; guideline; directions [3] deputy; acting |N/A
心がけ |こころがけ |(mental) attitude; way of thinking; attention; care; prudence; intention |N/A
心がける |こころがける |to keep in mind; to bear in mind; to try; to aim to do; to endeavor; to endeavour |2701
志 |こころざし |[1] will; resolution; intention; ambition; aim; goal [2] kindness; goodwill; kind offer [3] gift (as a token of gratitude) |N/A
志す |こころざす |to plan; to intend; to aspire to; to set aims (sights on) |N/A
心強い |こころづよい |heartening; reassuring |N/A
心細い |こころぼそい |helpless; forlorn; hopeless; unpromising; lonely; discouraging; disheartening |N/A
試み |こころみ |[1] attempt; trial; experiment [2] endeavour (endeavor); effort; venture; initiative |4255
試みる |こころみる |to try; to attempt; to have a go (at) |3659
凝らす |こごらす |[1] to freeze; to congeal [2] to concentrate one's attention on; to devote oneself to something; to ponder; to meditate |N/A
凝る |こごる |to congeal; to gelatinize; to jellify; to jell; to gell; to freeze |4048
孤児 |こじ |[1] orphan [2] person without friends |N/A
拗れる |こじれる |to get complicated; to grow worse; to turn sour |N/A
故人 |こじん |[1] the deceased; the departed [2] old friend; longtime acquaintance |N/A
梢 |こずえ |treetop; tip of a branch |N/A
個性 |こせい |individuality; personality; quirk; idiosyncrasy; character; individual characteristic |2573
戸籍 |こせき |[1] family register [2] census |N/A
小銭 |こぜに |[1] small change; coins [2] small sum of money |N/A
固体 |こたい |solid (body); solid matter; solid-state |N/A
炬燵 |こたつ |kotatsu; table over an electric heater, with a hanging quilt to retain heat (orig. over a charcoal brazier in a floor well) |N/A
古代 |こだい |ancient times; distant past; antiquity |3674
拘る |こだわる |[1] to be obsessive (about); to be overly concerned (with); to fuss (over); to worry too much (about); to be picky (about); to be hung up (on); to stick to [2] to be particular (about); to pay special attention (to); to be fastidious (about); to insist (on); to be uncompromising [3] to get stuck; to be obstructed |2765
誇張 |こちょう |exaggeration |N/A
滑稽 |こっけい |[1] funny; comical; humorous; laughable [2] ridiculous; silly; absurd |N/A
国交 |こっこう |diplomatic relations |N/A
骨董品 |こっとうひん |curio; antique |N/A
骨 |こつ |[1] knack; skill; trick; secret; know-how; the ropes; hang [2] bone; skeleton [3] cremated remains (esp. the bones); ashes |3059
固定 |こてい |[1] fixing (in place); being fixed (in place); securing; anchoring; fastening down [2] fixing (e.g. salary, capital); keeping the same [3] fixation (histology) |3366
事柄 |ことがら |matter; thing; affair; circumstance |3778
悉く |ことごとく |altogether; entirely |N/A
言伝 |ことづて |(oral) message; declaration; hearsay; rumour; rumor |N/A
殊に |ことに |[1] especially; particularly; unusually; above all [2] additionally |N/A
事によると |ことによると |possibly; maybe; perhaps |N/A
孤独 |こどく |solitude; loneliness; isolation |3400
粉々 |こなごな |in very small pieces |N/A
好ましい |このましい |nice; likeable; desirable |N/A
細やか |こまやか |[1] tender; warm; caring; thoughtful [2] meticulous; detailed; attentive [3] deep (of a colour); thick (e.g. fog) |N/A
|コマーシャル |[1] commercial (TV or radio advertisement) [2] commercial |N/A
|コミュニケーション |communication |1349
込める |こめる |[1] to load (a gun, etc.); to charge [2] to put into (e.g. emotion, effort) [3] to include (e.g. tax in a sales price) |1992
|コメント |comment |2052
籠もる |こもる |[1] to shut oneself in (e.g. one's room); to be confined in; to seclude oneself; to hide away; to stay inside (one's shell) [2] to fill with (emotion, enthusiasm, power, etc.); to imbue with; to infuse with [3] to fill a space (of a gas, smell, etc.); to be heavy with (e.g. smoke); to be stuffy; to be dense |3345
固有 |こゆう |characteristic; traditional; peculiar; inherent; native; eigen- |N/A
雇用 |こよう |employment; hire |3323
暦 |こよみ |calendar; almanac |N/A
孤立 |こりつ |isolation; being alone; being friendless |N/A
魂 |こん |Yang energy; spirit |2748
根気 |こんき |patience; perseverance; persistence; tenacity; energy |N/A
根拠 |こんきょ |[1] basis; grounds; foundation; reason; authority [2] base (of operations) |2715
混血 |こんけつ |mixed race; mixed parentage |N/A
根源 |こんげん |root; source; origin; cause |N/A
|コンタクト |[1] contact [2] contact lens |N/A
昆虫 |こんちゅう |insect; bug |N/A
根底 |こんてい |root; basis; foundation |N/A
|コンテスト |contest |N/A
|コントラスト |contrast |N/A
|コントロール |control |3477
混同 |こんどう |confusion; mixing; merger |N/A
|コンパス |[1] compass (for drawing circles, etc.); pair of compasses [2] (mariner's) compass [3] length of one's stride; length of one's legs |N/A
|コーナー |[1] corner; bend; turn [2] segment (within a radio or TV program); session; column (newspaper, etc.) [3] area; department; section |3286
語彙 |ごい |vocabulary; lexicon; lexis; terminology |N/A
号 |ごう |[1] number; edition; make; model; issue; part of that group [2] sobriquet; pen-name [3] size (of printing types, canvases, knitting needles, etc.) |N/A
業 |ごう |[1] karma [2] result of one's karma; fate; destiny [3] uncontrollable temper |N/A
壕 |ごう |[1] moat; fosse; trench; ditch [2] underground air-raid shelter; dugout |N/A
合意 |ごうい |(coming to an) agreement; consent; mutual understanding; accord; consensus |3464
合議 |ごうぎ |consultation; conference; discussion; counsel |N/A
豪儀 |ごうぎ |[1] great; grand [2] obstinate; stubborn |N/A
合成 |ごうせい |[1] composition; synthesis; compounding; combining [2] composite photo [3] (function) composition |N/A
護衛 |ごえい |guard; convoy; escort |N/A
語句 |ごく |words and phrases; words |1866
極楽 |ごくらく |[1] Sukhavati (Amitabha's Pure Land) [2] paradise; heaven on earth |N/A
誤差 |ごさ |measurement error; calculation error |N/A
御座います |ございます |[1] to be; to exist [2] to be (doing) [3] did; (have) done |182
毎 |ごと |each; every |4846
碁盤 |ごばん |Go board |N/A
誤魔化す |ごまかす |[1] to deceive; to cheat; to swindle [2] to falsify; to misrepresent; to lie about; to tamper with; to fiddle; to doctor; to cook [3] to evade (a question, taxes, etc.); to dodge; to gloss over (a mistake, fault, etc.); to smooth over; to get one's way out of (a difficult situation); to explain away |4563
ご覧なさい |ごらんなさい |[1] (please) look [2] see [3] (please) try to do |N/A 
